,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1662,0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,3820.846919978334
1663,0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,672.5312663811474
1664,1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,9001.977684282363
1665,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,13589.677888575869
1666,0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,2397.586039462447
1667,0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,570.3712891172036
1668,2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,15480.11642208036
1669,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,718.3059936199311
1670,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,673.9999653727409
1671,0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,662.2807722689304
1672,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,2614.229552659497
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,827.0070593040364
1674,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,10303.083525687856
1675,1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,3693.2581986388395
1676,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,679.3310666634934
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,800.9010061995104
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,4648.858441820579
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,6879.63467097119
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,690.5206140891241
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,3549.299298572045
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,3190.770797508867
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,4080.1417325936964
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,3111.935882687463
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,882.7088199016907
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,8708.386117081558
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,952.9649914482288
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,12555.615596836185
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,479.4931795526072
1690,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,2013.6321312101172
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,718.3202184994407
1692,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,15954.971707441064
1693,0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,2171.4187882919578
1694,1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,6162.945971048807
1695,1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,8554.832652680907
1696,0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,391.44672572275886
1697,1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,10803.290850979814
1698,0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,657.3994172618313
1699,1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,8088.957754712693
1700,1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,12387.466677464672
1701,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,10676.7346920272
1702,0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,589.5060491181794
1703,0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,270.65461693946236
1704,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,4491.732763641998
1705,0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,684.4208703708682
1706,1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,6641.52578644604
1707,2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,12310.167559175283
1708,2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,13148.804472539181
1709,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,12678.488831176113
1710,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,6694.307474040899
1711,0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,905.3989068532665
1712,0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,738.9050675459766
1713,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,6388.918699865435
1714,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,1446.1906000064264
1715,0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,717.9481402580623
1716,0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,3949.4462012187014
1717,1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,11909.819749010054
1718,1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,7976.818910379163
1719,0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,480.28923732582643
1720,2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,16735.890970629225
1721,0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,554.4429193094584
1722,0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,776.8051051324364
1723,0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,429.78148942250846
1724,2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,15327.280077950003
1725,0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,1602.2322278341526
1726,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3281.77512739708
1727,0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,1690.9363989270569
1728,1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,13184.78384429351
1729,2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,14225.57602689128
1730,0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,1155.3169891750713
1731,1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,8199.234921531744
1732,2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,13183.591536165444
1733,0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,772.7798170182177
1734,0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,619.7632242086074
1735,0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,811.4652042170655
1736,0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,941.4598845548662
1737,1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,5354.728163211103
1738,1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,4882.523548708672
1739,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,6997.68496107694
1740,0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,3131.7938089795716
1741,0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,1398.885061711957
1742,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,5665.224459889698
1743,0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,779.5001352131621
1744,1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,7835.695598642924
1745,0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,957.874178033213
1746,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,5603.234201400733
1747,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,11180.470031720719
1748,1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,10391.032220273992
1749,1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,4762.335075307478
1750,0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,988.8461066851924
1751,1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,8339.66105384914
1752,1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,11404.863111478859
1753,0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,1653.38978543548
1754,1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,4674.723100308231
1755,0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,3575.616830512834
1756,0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,1441.2411724095873
1757,0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,658.8400812963228
1758,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,1001.0333072748326
1759,0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,4204.260185049003
1760,0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,297.1857642432951
1761,3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,13500.18215384533
1762,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,636.1594998187866
1763,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,1838.0934748254585
1764,0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,785.4039122311879
1765,1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,7700.873493904059
1766,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,4987.5972932860495
1767,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,687.4151669022503
1768,0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,4078.2984687902535
1769,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,2375.629083891501
1770,1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,5050.717686080021
1771,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,2463.8369513072066
1772,0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,2048.470491607699
1773,0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,1405.042228869941
1774,0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,1165.7027239442505
1775,1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,5264.9060822738575
1776,1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,5692.40426741143
1777,1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,7231.460365409395
1778,0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,845.5948685673247
1779,0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,2175.7812582967163
1780,0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,4491.448366365534
1781,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,998.64837368193
1782,0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,4535.958333296756
1783,0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,646.3723118937341
1784,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,1064.8636609238238
1785,1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,5632.364672124553
1786,0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,5896.603851065422
1787,0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1086.794540947165
1788,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,14882.907127285662
1789,0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,966.709580734052
1790,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,803.390011630072
1791,0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,854.3789756193273
1792,0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,1662.7365953465196
1793,0.98,Good,F,SI1,56.8,64.0,6.68,6.52,3.75,4241.805769073977
1794,0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,729.413146558265
1795,0.32,Ideal,J,IF,62.2,55.0,4.4,4.44,2.75,670.1373701410848
1796,1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,5760.574625238871
1797,0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,1285.800904968004
1798,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,4499.641719360188
1799,1.01,Premium,F,VS2,62.0,59.0,6.45,6.38,3.98,6164.070067765802
1800,0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,485.09852836111895
1801,1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,5351.327082554173
1802,0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,1409.8734518722758
1803,0.51,Ideal,D,VS2,61.9,55.0,5.15,5.19,3.2,1441.9485745257116
1804,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,5108.357622129122
1805,0.36,Ideal,D,SI1,62.7,57.0,4.54,4.59,2.86,746.469764069745
1806,0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,2909.29622840491
1807,1.57,Very Good,D,SI2,62.9,61.0,7.37,7.41,4.65,9754.956202955134
1808,0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,763.5142070735747
1809,0.7,Premium,F,SI2,62.6,58.0,5.64,5.6,3.52,1952.4844729508222
1810,0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,567.2925576026964
1811,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4336.841834728897
1812,0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,2530.064321719128
1813,0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,741.3565565575473
1814,1.48,Good,G,IF,59.8,61.0,7.54,7.34,4.45,14249.205597065164
1815,0.88,Very Good,I,SI1,62.5,56.0,6.06,6.19,3.83,2803.8902952348526
1816,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,743.4692547227578
1817,0.59,Ideal,G,SI1,61.3,56.0,5.41,5.43,3.32,1698.8263250849614
1818,0.76,Fair,D,SI2,55.5,69.0,6.16,6.07,3.39,1048.084972643148
1819,0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,1585.4553813648
1820,0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,936.6790043101037
1821,0.33,Ideal,H,VVS1,62.5,56.0,4.42,4.44,2.77,705.245012229374
1822,0.78,Ideal,H,VVS2,62.1,56.0,5.88,5.9,3.66,3810.951380201761
1823,1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15,5053.480223758433
1824,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,3642.2196183771703
1825,0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,994.0137206326799
1826,0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,618.1670068546118
1827,0.32,Premium,G,VS2,62.6,60.0,4.36,4.33,2.72,759.742291919445
1828,0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92,4374.998460333076
1829,0.72,Very Good,F,VS1,63.4,57.0,5.68,5.7,3.61,3165.647491835469
1830,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,871.5314808162002
1831,0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,1145.837465749024
1832,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,2216.5699885153035
1833,0.51,Ideal,G,VVS2,61.5,57.0,5.18,5.13,3.17,1698.3803779911577
1834,0.3,Ideal,G,VVS2,62.9,55.0,4.31,4.28,2.7,654.6006708902532
1835,2.68,Premium,G,I1,58.6,60.0,9.11,9.07,5.33,10011.95319914406
1836,0.32,Premium,G,VS1,59.2,59.0,4.47,4.45,2.64,851.2308813571144
1837,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,1922.7661534038089
1838,0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,942.210022273317
1839,1.0,Very Good,H,VVS2,60.3,59.0,6.41,6.46,3.88,5919.172097889597
1840,0.38,Ideal,I,VS1,62.4,54.4,4.62,4.66,2.9,691.1276745324722
1841,0.75,Very Good,E,VS1,61.5,54.0,5.88,5.82,3.6,3810.8815691691416
1842,1.5,Fair,I,SI2,64.9,61.0,7.14,7.09,4.62,6556.601532820505
1843,1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,6856.214571515669
1844,0.6,Very Good,D,VS2,61.5,59.0,5.4,5.43,3.33,2176.3613503079723
1845,1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,4359.782658832453
1846,1.03,Fair,H,SI1,65.1,57.0,6.43,6.36,4.16,3591.836504595076
1847,0.42,Ideal,H,VS2,62.1,54.0,4.82,4.84,3.0,848.8352502486432
1848,0.43,Ideal,H,VVS2,62.3,55.0,4.85,4.82,3.01,1074.948940878865
1849,0.34,Ideal,E,VVS1,61.6,55.0,4.5,4.52,2.78,984.8313763048427
1850,0.34,Ideal,F,VS2,62.1,56.0,4.45,4.47,2.77,865.2892760964532
1851,1.25,Ideal,I,VS1,61.4,58.0,6.89,6.93,4.24,7423.163767609121
1852,1.25,Premium,J,SI2,62.3,59.0,6.86,6.82,4.26,4978.980168265851
1853,0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,1246.283015639554
1854,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,508.21113893031907
1855,1.3,Very Good,F,SI1,61.5,58.0,6.99,7.06,4.32,8096.993431310115
1856,0.37,Very Good,E,VS2,62.3,59.0,4.56,4.59,2.85,657.0422546235604
1857,0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,742.8188901396243
1858,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.36,2.69,603.9567878611088
1859,0.28,Ideal,E,VS2,61.5,56.0,4.22,4.24,2.6,772.498035270497
1860,2.16,Ideal,J,SI1,63.0,55.0,8.2,8.24,5.18,13549.412201397787
1861,0.53,Ideal,G,VS2,60.1,54.0,5.31,5.3,3.19,2072.6291469693115
1862,0.33,Ideal,F,VVS2,61.3,56.0,4.44,4.46,2.73,877.8241888079392
1863,0.44,Ideal,E,VS2,61.6,54.0,4.9,4.97,3.04,989.5502952613115
1864,1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,13377.381754222593
1865,0.3,Ideal,G,VVS1,62.9,57.0,4.3,4.26,2.69,770.6170514307141
1866,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5596.920909883123
1867,0.71,Ideal,I,VS1,62.2,54.0,5.71,5.75,3.56,2367.608355192853
1868,0.31,Ideal,G,VS1,61.0,56.0,4.4,4.35,2.67,571.26427266049
1869,1.03,Ideal,E,SI2,62.3,56.0,6.44,6.52,4.04,4984.479134398171
1870,0.25,Very Good,G,VVS1,60.6,55.0,4.12,4.14,2.5,658.3325329290055
1871,0.35,Premium,F,SI1,60.2,58.0,4.54,4.6,2.75,950.9937430888822
1872,0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,977.1168737203243
1873,1.0,Very Good,F,VS1,60.4,59.0,6.4,6.51,3.9,6837.041299939068
1874,1.14,Premium,F,SI1,62.5,59.0,6.67,6.65,4.16,6329.093954271688
1875,0.74,Ideal,F,VS1,62.0,57.0,5.81,5.78,3.6,3602.296319568228
1876,0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,575.8428024983768
1877,1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,4267.925983363994
1878,1.02,Fair,I,SI2,64.5,56.0,6.28,6.25,4.04,3289.5814437359586
1879,0.58,Ideal,I,VS2,61.8,55.0,5.36,5.38,3.32,1411.9771316184997
1880,0.51,Ideal,D,SI1,61.9,54.0,5.14,5.2,3.19,1367.0509796034494
1881,0.38,Very Good,G,VS1,61.9,56.0,4.63,4.68,2.88,834.2145740467677
1882,1.14,Premium,D,SI1,60.5,59.0,6.79,6.73,4.09,6935.671360628691
1883,0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,1008.842608861225
1884,1.6,Good,E,SI1,63.6,58.0,7.44,7.38,4.71,11646.466643255535
1885,0.51,Premium,I,SI1,61.3,58.0,5.16,5.11,3.15,731.9738208323288
1886,1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,7246.3191775957275
1887,0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,735.3915238489608
1888,0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,992.269174471719
1889,0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,3239.6829871824193
1890,2.1,Premium,F,SI2,62.1,59.0,8.16,8.18,5.07,15275.989433893315
1891,0.65,Ideal,J,SI1,61.4,55.0,5.58,5.62,3.44,1604.627300278803
1892,0.7,Premium,E,VS2,60.2,60.0,5.73,5.7,3.44,3148.0256222404423
1893,0.31,Ideal,E,IF,60.4,56.0,4.43,4.38,2.66,1202.0733358726284
1894,0.33,Premium,G,SI1,61.1,59.0,4.45,4.42,2.71,743.0959306636214
1895,0.84,Very Good,D,SI2,63.6,57.0,5.95,6.0,3.8,3285.799631710419
1896,0.37,Ideal,F,SI1,61.3,55.0,4.61,4.65,2.84,865.4318412503671
1897,1.03,Ideal,G,SI1,60.1,59.0,6.6,6.57,3.96,5132.290789990164
1898,0.51,Very Good,I,VS2,63.3,56.0,5.02,5.06,3.19,1008.9812385861878
1899,1.0,Fair,H,SI1,65.5,57.0,6.26,6.21,4.08,3701.335503821623
1900,0.55,Premium,F,VS2,62.5,58.0,5.25,5.22,3.27,1487.4412325092635
1901,0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,747.2056199303115
1902,1.41,Ideal,H,VS1,60.7,56.0,7.31,7.22,1.41,39399.712152103464
1903,0.43,Very Good,E,VVS1,60.3,58.0,4.86,4.93,2.95,1310.7213801508951
1904,0.5,Ideal,G,VVS2,61.0,56.0,5.13,5.14,3.13,1710.0099139197628
1905,0.58,Very Good,F,VVS1,59.7,57.0,5.48,5.51,3.28,2269.620040575337
1906,1.02,Ideal,G,SI1,60.6,59.0,6.55,6.52,3.96,4997.977466597515
1907,0.58,Ideal,H,SI1,62.2,57.0,5.34,5.37,3.33,1395.7314939510052
1908,1.52,Very Good,I,SI2,59.8,62.0,7.41,7.47,4.45,8097.9132828927395
1909,0.53,Very Good,D,VS2,62.6,58.0,5.14,5.18,3.23,1636.4874073780193
1910,0.37,Ideal,D,SI1,61.5,57.0,4.63,4.6,2.84,807.5802571689601
1911,0.7,Premium,E,VS2,61.4,59.0,5.73,5.7,3.51,2890.3915236716966
1912,0.35,Ideal,H,IF,61.7,56.0,4.53,4.55,2.8,930.8455286106473
1913,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,746.1416984355292
1914,0.71,Very Good,E,VS2,59.4,58.0,5.76,5.82,3.44,3228.066368463529
1915,1.01,Premium,F,VS2,58.9,58.0,6.59,6.51,3.86,6442.714063600441
1916,0.26,Ideal,E,VVS2,61.6,57.0,4.13,4.18,2.56,519.93511276559
1917,0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,8782.065928021824
1918,0.9,Ideal,H,VS1,62.2,58.0,6.14,6.17,3.83,4492.987622876317
1919,0.34,Premium,H,VVS1,61.5,60.0,4.45,4.49,2.75,760.0707021079179
1920,1.21,Ideal,H,SI1,61.8,55.0,6.82,6.86,4.23,6756.703232088612
1921,1.01,Premium,G,VS1,59.8,59.0,6.55,6.5,3.9,6203.364384617751
1922,1.5,Premium,J,SI2,61.0,60.0,7.34,7.3,4.46,6846.222701868366
1923,1.51,Premium,F,VS2,62.5,58.0,7.33,7.22,4.55,13617.986536152799
1924,0.74,Ideal,D,SI2,62.2,57.0,5.78,5.82,3.61,2701.1854051270047
1925,0.6,Ideal,E,VVS1,62.5,53.7,5.35,5.43,3.38,3569.553171274034
1926,2.14,Premium,D,SI2,59.8,59.0,8.4,8.36,5.01,15740.776058108715
1927,0.42,Ideal,I,VVS1,60.5,57.0,4.84,4.88,2.94,986.9207883583877
1928,0.28,Very Good,E,VS1,59.0,60.0,4.26,4.32,2.53,839.9368364830734
1929,0.39,Very Good,F,VS2,60.1,56.0,4.77,4.82,2.88,605.2008743015122
1930,0.34,Ideal,E,VS2,62.4,54.0,4.48,4.49,2.8,797.153611339163
1931,0.37,Premium,G,VS2,62.8,60.0,4.59,4.55,2.87,711.6611693674276
1932,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,3370.2244435113043
1933,0.57,Good,D,VS2,58.3,61.0,5.42,5.45,3.17,2076.7528409437436
1934,1.02,Ideal,G,VS1,61.6,55.0,6.53,6.46,4.0,6506.462630633665
1935,0.52,Ideal,F,VVS2,60.6,56.0,5.22,5.24,3.17,2041.4777485008126
1936,0.39,Premium,G,VS2,60.4,61.0,4.7,4.67,2.83,907.2536549261949
1937,0.7,Ideal,G,VS1,62.7,57.0,5.66,5.7,3.56,2948.8994082022546
1938,0.7,Very Good,G,VVS2,60.8,57.0,5.72,5.76,3.49,3317.6388099104406
1939,0.41,Premium,J,VS1,62.1,58.0,4.79,4.75,2.96,686.5283359866862
1940,0.73,Very Good,H,VS2,60.8,56.0,5.82,5.84,3.55,2951.6500951391417
1941,0.72,Ideal,G,VS1,61.6,56.0,5.75,5.78,3.55,3349.5782627413646
1942,0.31,Ideal,J,VS2,62.2,55.0,4.32,4.36,2.7,768.9297881758976
1943,0.38,Ideal,F,VVS1,61.1,57.0,4.71,4.69,2.87,1086.6695062247127
1944,1.04,Ideal,E,SI2,61.9,57.0,6.48,6.51,4.02,4966.602823248248
1945,0.41,Ideal,J,VS1,62.1,56.0,4.79,4.75,2.96,563.1520754016165
1946,0.7,Ideal,E,SI1,62.8,56.0,5.69,5.72,3.58,2451.9043385545374
1947,0.31,Ideal,H,VVS2,62.2,55.0,4.35,4.36,2.71,627.2801120311051
1948,1.0,Good,F,SI1,60.1,65.0,6.4,6.44,3.86,4855.589362669027
1949,1.01,Very Good,F,VVS2,59.8,58.0,6.47,6.55,3.89,8331.04916635478
1950,0.71,Very Good,F,VS2,63.2,59.0,5.66,5.6,3.56,2783.3577105256463
1951,0.56,Ideal,H,VS1,61.8,55.0,5.29,5.33,3.28,1712.4709677022106
1952,0.7,Ideal,D,SI1,61.8,56.0,5.63,5.73,3.51,2879.5981350235998
1953,0.51,Ideal,G,VS2,61.7,57.0,5.12,5.15,3.17,1640.4631941554144
1954,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12,10014.479713149545
1955,1.5,Premium,F,VS2,61.3,61.0,7.36,7.33,4.5,13255.150873196686
1956,1.03,Ideal,F,SI1,62.6,57.0,6.42,6.46,4.03,5581.477673644964
1957,1.51,Premium,G,SI1,61.3,61.0,7.41,7.34,4.52,9679.727696521957
1958,0.51,Premium,D,SI1,60.1,60.0,5.14,5.18,3.1,1375.9164948420812
1959,1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,4981.478637457196
1960,1.3,Premium,H,SI1,62.9,60.0,6.95,6.88,4.35,7155.257719931469
1961,1.04,Ideal,H,VS2,61.0,57.0,6.56,6.53,3.99,5480.80243177185
1962,2.0,Ideal,H,SI2,59.7,57.0,8.29,8.22,4.93,12365.1536350541
1963,0.44,Premium,I,VVS1,60.8,57.0,4.93,4.88,2.98,1111.7897971858765
1964,0.34,Premium,G,VVS2,61.6,58.0,4.44,4.49,2.75,1014.0768798301633
1965,0.8,Very Good,F,SI1,63.9,56.0,5.84,5.87,3.74,3098.811075814996
