,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,564.7167189244105
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,487.02249294216927
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,7002.7976788431815
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,891.4723890886338
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,8605.022672640314
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,594.6224257485262
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2253.3688120004076
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,3770.2652097042837
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,3407.3272490677487
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,6451.877055451269
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,933.3881381468906
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,4837.770083891082
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,493.99214660420023
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,4539.625614711603
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,4504.602827583816
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,5393.55155636296
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,836.230479825136
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3276.1424084289333
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,5395.165214248992
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,6006.617997233741
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,706.0195182465714
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5417.6723166323045
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,2987.0273917756754
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,632.3673025578023
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3138.795298604362
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1885.7068902248072
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,4063.354580281518
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,4104.772166423293
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,455.32877429893165
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,16374.631344862975
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,9382.109121317839
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,4546.551579098365
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,2281.1341453219325
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,367.73359364630454
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1739.0338877389154
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,5056.263733552752
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,5572.155499179769
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,783.589482278678
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4360.36325282422
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,6326.424402636359
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,2682.095365620076
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,20766.73731538893
1105,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,982.3576057524579
1106,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1248.5320366447245
1107,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,11866.680383713543
1108,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,955.6314434276145
1109,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1509.9228176628528
1110,0.53,Premium,J,VS2,62.7,56.0,5.18,5.15,3.24,1092.0674595948797
1111,1.01,Good,F,SI2,61.3,62.0,6.44,6.48,3.96,3839.545874458618
1112,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,1385.866489124022
1113,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,655.9530483800057
1114,1.04,Premium,G,VS2,62.2,58.0,6.49,6.4,4.01,5704.057639333767
1115,0.39,Premium,E,VS2,60.1,61.0,4.76,4.72,2.85,1009.4561362997691
1116,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,6365.240837953299
1117,0.3,Very Good,F,VVS1,62.6,56.0,4.27,4.29,2.68,742.6567139940015
1118,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,16502.180630880957
1119,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5860.431975160637
1120,1.15,Ideal,H,SI2,62.6,55.0,6.74,6.65,4.19,4669.054204856646
1121,0.32,Ideal,H,VS1,61.8,55.0,4.41,4.42,2.73,651.628854060844
1122,2.01,Premium,G,SI2,59.9,62.0,8.15,8.04,4.85,14167.37306824778
1123,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,459.36959678260905
1124,0.41,Very Good,E,SI2,62.9,58.0,4.74,4.77,2.99,768.257962937689
1125,0.28,Very Good,D,VVS1,60.6,58.0,4.23,4.25,2.57,718.3519754920889
1126,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,593.5371359960791
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1184.476279942096
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1369.0126650573225
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,1157.9916770570874
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4321.74381373209
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,1249.23153517029
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,1924.0652599613622
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,5790.373224977321
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,937.9260839221107
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5186.165297024674
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,4282.644251913466
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,2447.7369155575966
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,1424.732650385332
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,1756.5291895378095
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,729.0338305905926
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,4536.260560024643
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,11819.394663220175
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,456.3811298890057
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,15198.738988145951
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,2466.8289544689787
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,1472.5851875623237
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,484.3748371616068
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,1225.288263665602
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,5999.713710870851
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,605.6405581825711
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,8863.22511704073
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,745.3071880655742
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,11003.225286758321
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,3730.2937662501768
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,1785.788379771152
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,6272.964711152722
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,1008.7811972941494
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1351.1268555335914
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1692.7238554884277
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,556.5446442626916
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1204.7327276240906
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,1190.9352812958678
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,4146.8118900900745
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,8413.206929870903
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,5598.503308007398
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,790.911039950522
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,1510.931518389863
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,15318.811467189811
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,801.6433130824629
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,967.9589187914399
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,18088.782709758834
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,4850.802975790113
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,563.6168304485225
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,4444.014289368885
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,6369.488775031977
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5314.40656129955
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,5195.461841259731
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,885.843941977816
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,2371.165041129521
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,10407.695142280736
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,2434.042586063365
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6706.369958049682
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,6605.534557667733
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,5353.807301134661
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3568.457356488139
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,7710.692141643235
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,9603.897832626195
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1696.3591911191802
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,430.5523620980368
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,4504.644512146171
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1245.062797399175
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,887.1264706831023
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,1024.4388777635377
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,6410.5636518230285
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,14554.345160476585
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,4770.2501037653965
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,12658.639785519697
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,925.6749361892446
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1462.0289294981494
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,627.9226885946155
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,6245.489712134102
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,565.5347589659091
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,1479.4226252669712
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7347.613990805664
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,1038.822062983702
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,690.9933772267672
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,5082.968456257478
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,10356.343860427876
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1519.2798966336766
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,723.335999858731
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,9523.250339899138
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7722.944491871699
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,830.8214667494871
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,398.70271568311983
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,8984.106096128726
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,967.289415803421
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,10373.702151546491
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,4891.524061731672
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5323.656942263323
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,14543.280543334782
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4012.5573917944184
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,5845.8172963837915
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,907.4167112976754
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2648.1717575639163
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,546.8439118393113
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4182.226865520005
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3272.6133446206227
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,3234.084518788369
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,834.5827072267066
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,11941.143266978002
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,3816.5057983196907
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,1044.864114845638
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,2550.0050439746647
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3212.031938634142
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,15130.689898158043
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10883.96074011281
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2221.3220023920935
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1658.8794553208363
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,10395.28466375555
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,923.2892516361459
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,8930.422143174452
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,3881.8129626385653
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,12320.049065966026
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,550.9223914383546
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1557.137414644157
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,5060.772265142145
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,1700.7669374184557
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1769.4972556576788
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,3694.6428011917696
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,8049.501717635909
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5091.387419204689
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,5279.360148668377
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2670.4792256708156
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,8815.816879074688
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,15624.840957179902
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,534.8232833217469
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,573.7547478256542
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1844.334336781726
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,1085.80689365379
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,558.2059698822412
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,3074.4299330828435
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1627.4711487645461
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,4615.668120062751
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,9729.85103097785
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,3567.441758256008
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,1968.9013904120027
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,6296.610718316364
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,6385.116387042924
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,521.3158321606218
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2802.7695411526634
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,668.7938166574668
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,3716.4520237763645
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5573.233079390566
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,592.3001608170567
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,1135.7344760819174
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3744.028026147415
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,2346.71717796369
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,273.15974503903385
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,7059.951303817932
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,761.6000726217607
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,824.0611939314563
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,7209.7701716767015
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,781.5294929890072
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7660.5841626820165
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,4786.089043920787
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,14002.498642515897
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2399.1328729103543
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,890.0017568325732
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1646.2686985281662
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,615.0666575845015
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,6649.535493008522
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3279.400656118368
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,655.1080191310479
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,635.0294539449633
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,595.5136743012299
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3188.586361962476
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,5009.828898224624
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,982.5944491223057
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,11383.773543542222
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,1834.6666918026465
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,731.8438038567282
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,1431.768639902291
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1080.3108055286575
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,4637.911969986012
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,3338.339401110095
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,5568.152764575621
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,2550.3676783138967
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,1911.3368440149613
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,10150.084650499844
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,2660.32730624371
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1785.4802119502274
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,4248.1723431575365
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,4063.024719731372
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,2144.734562293828
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,1011.5507398812184
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,3568.027224662856
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,2115.5110918816563
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,11832.705931650211
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,15914.672547197037
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,8285.79162078934
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,2728.645593745209
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,5613.7515176023535
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,1460.8754586753957
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,15290.694181252387
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,689.8848694509103
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1561.4235144371014
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,8719.55661341399
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,611.6629307030206
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1478.8493490646554
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,3755.8717962311207
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,429.5318265130251
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,2940.73813458044
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,4183.230277233558
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,6461.780197149328
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,5367.896693792105
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,6603.320967584879
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,6010.932273503927
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,5091.816277800814
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,586.1623959621345
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,16436.39480428561
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1101.47563611138
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,662.9297967456315
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,4495.24544716304
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,2394.8941388610083
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,569.7466824524183
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1766.710493355683
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,2756.3504430867515
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,2258.9024033409505
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,2276.5396856263737
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,519.4942604664514
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,4517.465468550359
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1039.2518109044863
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,1883.4407639336112
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,4953.7606899543725
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1443.9019334764944
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,714.2631431103089
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,497.72209818350973
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,13924.321965690708
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1036.7469516742542
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3312.615641707965
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,1056.1635829735117
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,3868.0873952489947
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,2170.5099951440197
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,6181.667068152427
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1493.8607231600556
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1559.0420199334164
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,3135.5253769745987
